Label,0
Thể Thao,"{'Trung QuốcBị cô phê bình, bạn bè chê dốt, mọi người xung quanh chế giễu, trẻ mắc chứng dyslexia chật vật học hành nếu không có sự đồng hành của bố mẹ.', 'Trở về nhà sau một ngày làm việc, mẹ của Ruoxi trông thấy con gái nằm trên sofa thút thít khóc. Ruoxi bị sốt, không muốn ăn tối và khăng khăng ngày mai không đi học.Ruoxi sợ vì bị cô giáo phê bình và dọa đuổi học do kết quả bài kiểm tra tiếng Trung chưa tốt. Cô bé học chăm chỉ, ngày nào cũng đến 21h mới nghỉ, nhưng kết quả thi không cao như các bạn cùng lớp 1. Bị cô giáo mắng, Ruoxi thấy bất lực.', 'Cuộc chiến học chữ của những đứa trẻ mắc chứng khó đọc'}"
Thể Thao,"{'Ngày 10/2, đang trên đường về nhà, ba nữ sinh 16 tuổi trường Trung học Dunman St John Brigade gặp một vụ tai nạn và sơ cứu người bị thương.', 'Ba nữ sinh Singapore cứu người bị nạn', 'Ba nữ sinh Tan Ler Xen, Lee Hill và Teo Jing Jing Zoe nghe thấy tiếng va chạm mạnh. ""Khi quay lại, em thấy hai người đi xe máy nằm sõng soài trên đường"", Ler Xen nói.Nhờ kỹ năng được học ở trường, ba học sinh tìm cách hỗ trợ. Trong khi Zoe thông báo với người đi đường rằng các em có kiến thức sơ cứu, Ler Xen vội vã đến trung tâm dịch vụ hành khách tại ga tàu điện ngầm Mountbatten gần đó, giải thích nhanh với nhân viên và mượn một bộ sơ cứu.'}"
Thể Thao,"{'Khi muốn nói ai đó tiêu tiền một cách phung phí hoặc không suy nghĩ, bạn nên dùng cụm ""Money doesn’t grow on trees"" (Tiền không mọc trên cây).', 'Những cụm từ tiếng Anh phổ biến về tiền bạc', 'Money doesn’t grow on treesVới nghĩa đen ""Tiền không mọc trên cây"", cụm từ này được dùng để chế giễu ai đó khi tiêu tiền mà không suy nghĩ.'}"
Thể Thao,"{'Đề bài: Mali chèn một số dấu cộng ""+"" vào giữa các chữ số 7 của một số gồm 12 chữ số 7 sao cho kết quả nhận được là bội số của 30. Hỏi có bao nhiêu cách chèn như vậy?Hướng dẫn giải:', 'Đáp án bài toán dãy số 7 trong kỳ thi IMSO 2021', 'Có 55 cách chèn dấu cộng vào dãy 12 số 7 để nhận được kết quả là bội số của 30. Bạn có thể giải bài toán theo hai cách sau.'}"
Thể Thao,"{'Thủ tướng Nguyễn Xuân Phúc vừa phê duyệt Quy định cơ chế tài chính đặc thù của Trường Đại học Khoa học và Công nghệ Hà Nội (USTH), đại học công lập quốc tế thành lập trong khuôn khổ Hiệp định Liên chính phủ giữa Việt Nam và Pháp.Trong đó, ngân sách Nhà nước đảm bảo hỗ trợ 50% kinh phí hoạt động thường xuyên của trường trong giai đoạn 2021-2025 (không tính phần hỗ trợ của Pháp). Trường được tự chủ xây dựng và quy định các mức thu (học phí, lệ phí tuyển sinh) phù hợp với chất lượng đào tạo, dịch vụ.', 'Cơ chế tài chính đặc thù của trường USTH', 'Nguồn tài chính của USTH gồm kinh phí do ngân sách Nhà nước cấp; nguồn thu sự nghiệp; tài trợ, viện trợ, quà biếu của cá nhân, tổ chức trong và ngoài nước...'}"
Thể Thao,"{'Câu 1: ""Sofia, hoa hồng, sữa chua"" là những từ khóa liên quan đến quốc gia nào?a. Mỹ', '""Sofia, hoa hồng, sữa chua"" khiến bạn nghĩ tới nước nào? Quốc gia nào được nhắc tới qua ba từ khóa ""ba thủ đô, Nelson Mandela, quốc gia cầu vồng""?', 'Đoán tên quốc gia với ba từ khóa'}"
Thể Thao,"{'Lê Thanh Huyền, 37 tuổi, hiện là Marketing Specialist của Phòng Marketing, Công ty Asahi Kasei Medical Europe, một trong những tập đoàn hàng đầu Nhật Bản. Huyền đồng sáng lập trang song ngữ Anh - Việt, với các khách mời Việt Nam và thế giới - Beyond Trà Đá Podcast và Joylists. Huyền chia sẻ kinh nghiệm về việc học, xin học bổng và định hướng công việc cho các bạn trẻ. Tôi sinh ra ở ngôi làng nhỏ ở Thanh Hóa, trong gia đình nghèo có bố mẹ làm nông. Mẹ mất lúc tôi 13 tuổi. Đến tận bây giờ, quê tôi vẫn chưa có máy rút tiền tự động.', 'Từ vùng quê nghèo Thanh Hóa, Lê Thanh Huyền đã chủ động kết nối, tìm kiếm học bổng du học và hiện làm việc trong tập đoàn hàng đầu thế giới.', 'Đường đến châu Âu của cô gái xứ Thanh'}"
Thể Thao,"{'Buổi sáng đầu tháng 3, Đỗ Trường Huy, 18 tuổi, học sinh lớp 12D trường THPT Chí Linh, tham dự tiết học Toán online. Em theo dõi slide bài giảng, thi thoảng cúi xuống ghi nhanh lý thuyết cần nhớ. Được cô gọi phát biểu về cách giải một bài hình không gian, Huy tự tin trình bày.Nhìn cách chàng trai dõng dạc phát biểu, nhiều người khó có thể tin Huy từng không thể phát âm chuẩn tiếng Việt hay nói một câu trọn vẹn mà không bị lắp, ngọng. ""Cách đây 10 năm, ước mơ của em chỉ là có thể nói tiếng Việt một cách bình thường như bao người, dù bố mẹ, người thân và em đều sinh ra, lớn lên ở Việt Nam"", Huy kể.', ""Chàng trai 10 năm 'đi tìm giọng nói'"", 'Hải DươngChỉ nói được ""chào"" ở tuổi lên 4, không thể phát âm trọn vẹn một câu trong bậc tiểu học, 10 năm sau Trường Huy là chủ nhiệm CLB tranh biện.'}"
Thể Thao,"{'Đầu tháng 2 năm ngoái, khi Covid-19 khiến trường học cả nước phải đóng cửa, cô Nguyễn Thị Kim Dung, Hiệu trưởng trường THCS Đông La, huyện Hoài Đức, Hà Nội, lo việc học của học sinh bị gián đoạn. Thấy nhiều trường tư thục dạy trực tuyến, cô đã nghĩ trường mình cũng phải làm vậy. Nhưng thực tế trước mắt khiến cô không khỏi lo lắng.""Nhiều năm liền trường không có giáo viên Tin học, gần 50% giáo viên là hợp đồng nên thường xuyên biến động, trang thiết bị xuống cấp. Về phía học sinh, chỉ 50% gia đình có sẵn thiết bị cho con học online. Mọi khó khăn bủa vây chúng tôi"", cô Dung nói.', 'Thiếu giáo viên, trang thiết bị, trường THCS Đông La lo ngại việc dạy online nhưng giờ lại thành điểm sáng ở Hà Nội trong việc tổ chức hình thức học tập này.', ""Ngôi trường thay đổi từ 'con số 0' về dạy online""}"
Thể Thao,"{'Học viện Báo chí và Tuyên truyền thông báo dạy và học tập trung bắt đầu từ tuần sau. Riêng sinh viên tại vùng dịch hoặc phải cách ly y tế tiếp tục tự học theo hướng dẫn của giảng viên, được công nhận điểm đánh giá ý thức học tập như học trên lớp.Giảng viên, sinh viên thuộc vùng dịch phải tự cách ly đủ 14 ngày bên ngoài vùng dịch và có giấy xác nhận âm tính của cơ quan y tế có thẩm quyền mới được tham gia giảng dạy, học tập bình thường tại học viện.', 'Các đại học chia lịch cho sinh viên trở lại trường', 'Hà NộiHọc viện Ngân hàng, Đại học Kinh tế quốc dân dạy học online thêm một tuần trong khi một số trường sẽ đón sinh viên trở lại từ ngày 8/3.'}"
Thể Thao,"{'Nội dung này được Sở Giáo dục và Đào tạo nêu trong dự thảo Nghị quyết quy định một số chính sách về khen thưởng cho giáo viên, học sinh, học viên đạt giải trong các kỳ thi cấp thành phố, quốc gia, khu vực, quốc tế trình UBND TP HCM. Dự kiến nguồn kinh phí từ ngân sách thành phố dành cho khen thưởng theo quy định mới sẽ tăng khoảng 11 lần mức chi hiện hành.Cụ thể, trong năm học 2018-2019 (giai đoạn không bị ảnh hưởng bởi Covid-19, các kỳ thi được tổ chức đầy đủ), TP HCM có 41 giải quốc tế; 168 giải học sinh giỏi, giải sáng tạo khoa học kỹ thuật cấp quốc gia; 766 giải học sinh giỏi thành phố. Thành phố chi 1,63 tỷ đồng khen thưởng học sinh, giáo viên.', 'Tổng kinh phí khen thưởng cho học sinh giỏi, giáo viên đạt giải các kỳ thi... mỗi năm có thể là 19,4 tỷ đồng - tăng 11 lần so với hiện hành.', 'TP HCM dự kiến chi 19,4 tỷ đồng thưởng học sinh giỏi'}"
Thể Thao,"{'', ""Bài tập phân biệt 'begin' và 'start'"", '""My car wouldn\'t ____ this morning, so I had to come by bus"". Bạn cần điền ""begin"", ""start"" hay có thể điền cả hai vào chỗ trống trong câu.'}"
Thể Thao,"{'', 'Khả năng sáng tạo trong nghệ thuật sẽ bổ trợ, giúp học sinh hình dung vấn đề, tư duy nhanh nhạy hơn trong Toán học.', 'Tư duy sáng tạo trong nghệ thuật hỗ trợ trẻ học Toán'}"
Thể Thao,"{'Ngày 4/3, sau thông tin thí điểm dạy tiếng Hàn và Đức hệ 10 năm, đại diện Bộ Giáo dục và Đào tạo giải thích với tư cách là ngoại ngữ 2 (môn tự chọn), tiếng Hàn và Đức đã được dạy thí điểm ở một số địa phương từ nhiều năm và ""đạt hiệu quả"". Nhu cầu học tập của học sinh ngày càng nhiều. Các trường và học sinh có nguyện vọng lựa chọn môn học này là ngoại ngữ 1 (môn bắt buộc).""Từ nhu cầu thực tế, đồng thời để giảm áp lực cho học sinh khi lựa chọn tiếng Hàn, Đức là ngoại ngữ 2 vẫn phải học song song ngoại ngữ 1 khác, Bộ quyết định thí điểm dạy tiếng Hàn, Đức là ngoại ngữ 1 để học sinh lựa chọn"", Bộ Giáo dục và Đào tạo giải thích. Đây cũng là thỏa thuận khung giữa Việt Nam với Hàn Quốc và Đức về việc dạy hai ngoại ngữ này ở trường phổ thông Việt Nam.', 'Bộ Giáo dục và Đào tạo cho biết chọn thí điểm tiếng Hàn và Đức là Ngoại ngữ 1 do thấy nhu cầu học hai thứ tiếng này ngày càng tăng.', 'Bộ GD&ĐT lý giải việc chọn tiếng Đức và Hàn làm ngoại ngữ 1'}"
Thể Thao,"{'Bốn đại học Việt Nam có ngành vào top thế giới', 'Theo bảng xếp hạng đại học tại 51 nhóm ngành được Tổ chức giáo dục Quacquarelli Symonds (QS) công bố ngày 4/3, Việt Nam có 4 đại học được xếp hạng, góp mặt tại 8 ngành. Cụ thể như sau:Đại học Quốc gia Hà Nội có 5 ngành được xếp hạng. Trong đó, 3 ngành Khoa học máy tính và Hệ thống thông tin, Toán học, Vật lý và Thiên văn học góp mặt từ năm 2020 đến nay nhưng có sự thay đổi thứ hạng. Ngành Khoa học máy tính và Hệ thống thông tin giảm từ hạng 501-550 xuống 601-650, Toán học giữ nguyên hạng 401-450, còn Vật lý và thiên văn học tăng từ 551-600 lên 501-550.', 'Bốn đại học Quốc gia Hà Nội, Bách khoa Hà Nội, Cần Thơ, Sư phạm Kỹ thuật TP HCM có 8 ngành lọt top thế giới, trong đó một ngành hạng 101-150.'}"
Thể Thao,"{'Con gái anh Tùng, bé Hà Lâm Trúc sinh ra ở Hà Nội, hơn một tuổi thì bà nội đón về huyện Bắc Sơn, tỉnh Lạng Sơn chăm sóc. Vì những biến cố gia đình, suốt 2-3 năm sau đó anh Tùng mất phương hướng. Anh làm việc ở Hà Nội và ít để ý đến con. Một ngày về thăm, cô bé không nhận ra bố.""Tôi không đành lòng thấy con như vậy. Con của bạn bè giỏi giang, còn con mình ở quê, thiếu sự chăm sóc của bố. Nếu tôi sống mãi thế này thì con gái sẽ ra sao?"", ông bố lắc đầu, chậm rãi nói từng từ để kìm nén cảm xúc.', 'Ông bố dân tộc Tày rèn con tự học tiếng Anh', 'Cứ cuối tuần, anh Hà Khánh Tùng lại đưa con gái 11 tuổi từ Lạng Sơn xuống Hồ Gươm để luyện tiếng Anh với du khách nước ngoài.'}"
Thể Thao,"{'Phương thức tuyển sinh vào lớp 1 và 6 tại Hà Nội', 'Theo quyết định của UBND TP Hà Nội ngày 19/2 về việc phê duyệt kế hoạch tuyển sinh đầu cấp của Sở Giáo dục và Đào tạo, thời gian và phương thức xét tuyển của từng nhóm trường được quy định rõ.Với lớp 1 và 6 trường công lập, việc tuyển sinh theo phương thức xét tuyển do UBND quận, huyện, thị xã quy định. Thành phố tiếp tục sử dụng phần mềm hỗ trợ tuyển sinh trực tuyến như năm ngoái. Ngày tuyển sinh trực tuyến vào lớp 1 là 1-3/7, mầm non 4-6/7 và lớp 6 là 7-9/7. Với hình thức trực tiếp, thời gian tuyển sinh dài hơn, từ 13 đến hết 18/7 cho cả ba cấp.', 'Năm học 2021-2022, học sinh chuẩn bị vào lớp 1 và 6 sẽ phải xét tuyển hoặc thi tuyển trong tháng 6-7, sớm hơn năm ngoái khoảng một tháng.'}"
Thể Thao,"{'Theo thông báo được Đại học Lâm nghiệp công bố đầu tháng 3, với phương thức xét học bạ, nếu thí sinh đã tốt nghiệp THPT thì cần nộp điểm trung bình năm lớp 12 của tổ hợp môn xét tuyển. Trường hợp tốt nghiệp THPT năm 2021, thí sinh phải nộp điểm học tập của 5 kỳ học (trừ kỳ II của lớp 12).Với phương thức tuyển thẳng, ngoài thực hiện theo quy định của Bộ Giáo dục và Đào tạo, Đại học Lâm nghiệp đặt ra một số tiêu chí riêng. Nếu thí sinh đạt một trong các yêu cầu sau thì đủ điều kiện xét tuyển thẳng: Đạt giải trong các kỳ thi học sinh giỏi, khoa học kỹ thuật cấp tỉnh trở lên; học tại các trường chuyên; đạt học lực khá tối thiểu một năm tại bậc THPT và có IELTS 4.0, TOEFL iBT 45, TOEFL 450, A2 (với tiếng Anh), IC3, ICDL, MOS (với tin học) trở lên; tốt nghiệp tại nước ngoài.', 'Ngoài xét học bạ và điểm thi tốt nghiệp THPT, Đại học Lâm nghiệp tuyển sinh theo đơn đặt hàng, dựa vào bài thi riêng của Đại học Quốc gia Hà Nội.', 'Đại học Lâm nghiệp tuyển sinh theo bốn phương thức'}"
Thể Thao,"{'Thí điểm dạy tiếng Hàn và Đức hệ 10 năm ở phổ thông', 'Tiếng Hàn và Đức sẽ được dạy thí điểm như môn Ngoại ngữ 1 - môn học bắt buộc ở lớp 3-12 trong chương trình giáo dục phổ thông.', 'Quyết định ban hành chương trình giáo dục phổ thông môn tiếng Hàn và tiếng Đức - Ngoại ngữ 1, hệ 10 năm thí điểm của Bộ Giáo dục và Đào tạo có hiệu lực từ ngày 9/2. Nội dung cơ bản chương trình giáo dục phổ thông môn tiếng Hàn và Đức bao gồm các chủ điểm, chủ đề và kiến thức ngôn ngữ (ngữ âm, từ vựng, ngữ pháp), được lựa chọn phù hợp với khả năng tiếp nhận của học sinh và được tích hợp vào quá trình rèn luyện, phát triển các kỹ năng nghe, nói, đọc, viết cơ bản.Các kỹ năng giao tiếp và kiến thức ngôn ngữ được xây dựng trên cơ sở đơn vị năng lực giao tiếp cụ thể, trong các chủ điểm và chủ đề phù hợp với nhu cầu và khả năng của học sinh phổ thông nhằm giúp các em đạt được các yêu cầu quy định trong Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam.'}"
Thể Thao,"{'Phân biệt đối xử tại trường đại học Trung Quốc', 'Ma, nữ sinh lớp 10 tại tỉnh Cam Túc, Trung Quốc, ước mơ theo đuổi ngành Tội phạm học, nhưng lo sợ mất cơ hội vì trường tuyển nam nhiều hơn nữ.', 'Ma cho biết tại Đại học Công an Nhân dân Trung Quốc, điểm chuẩn dành cho ứng viên nam thấp hơn từ 10 đến 100 điểm so với ứng viên nữ. Thậm chí, một số ngành chỉ tuyển nam giới. Nhiều nữ sinh có năng lực và ý chí nhưng không có may mắn phát huy bản thân.Tại Trung Quốc, trong nhiều thập kỷ, nữ giới không được phép đăng ký vào một số ngành hoặc trường đại học. Cuối tháng 1/2021, Bộ Giáo dục Trung Quốc yêu cầu trường đại học không tuyển sinh hoặc phân bổ chỉ tiêu dựa trên giới tính. Quy định này không bao gồm các ngành nghề thuộc quân đội, công an.'}"
Thể Thao,"{'Nam sinh bị đánh hội đồng', 'Trong video phát tán trên Internet, nạn nhân bị nhóm học sinh cùng trường thúc gối, đạp, đấm vào mặt và đầu. Cậu bé chỉ biết ôm đầu, ngồi dưới đất chịu trận. Nhiều học sinh đứng ở cửa nhà vệ sinh liên tục hò hét, chửi tục, cười đùa, lấy điện thoại ra ghi hình và xúi đánh nạn nhân.Ngày 4/3, bà Phạm Thị Dinh, Hiệu trưởng trường THPT Ngô Gia Tự, cho biết nam sinh bị đánh có mâu thuẫn với học sinh lớp 9 Trường THCS Nguyễn Đình Chiểu, huyện Ea Kar. Sáng hôm qua, cậu học trò lớp 9 đã nhờ 3 em lớp 10 và một em lớp 11 trường THPT Ngô Gia Tự đánh nam sinh lớp 10A1.', 'Đăk LăkNam sinh lớp 10A1 trường THPT Ngô Gia Tự, thị trấn Ea Kar, bị 4 người liên tục đấm đá tại khu nhà vệ sinh của trường.'}"
Thể Thao,"{'Gần 200 học sinh sơ tán khỏi trường', 'Thanh Hóa197 học sinh trường Phổ thông dân tộc bán trú - THCS Trung Thành đã được di dời về trường Tiểu học Trung Thành để tránh sạt lở.', 'Ngày 4/3, ông Lê Văn Viện, Hiệu trưởng trường Phổ thông dân tộc bán trú - THCS Trung Thành, cho biết trường Tiểu học Trung Thành cách trường cũ khoảng 100 m. Cán bộ, giáo viên, nhân viên nhà trường tạm thời chuyển đến nhà văn hóa và điểm trường Mầm non Trung Thành, ở bản Phai, để thuận tiện cho việc lên lớp.UBND xã Trung Thành trước mắt bố trí cho học sinh ở trọ tại nhà dân xung quanh trường tiểu học. Tuyến đường qua vùng sạt lở tại trường Phổ thông dân tộc bán trú - THCS Trung Thành bị ngăn cấm, người dân và học sinh phải đi lại bằng con đường tránh dọc suối Quýt.'}"
Thể Thao,"{'Bài tập ngữ pháp tiếng Anh', '', '""_____ I am with you, I can\'t stop smiling"", bạn sẽ điền ""Whatever"", ""However"", ""Whenever"" hay ""Wherever"" vào chỗ trống trong câu trên?'}"
Thể Thao,"{'BUV triển khai chương trình ‘Du học không gián đoạn’', '', 'ĐH Anh Quốc Việt Nam triển khai chương trình ""Du học không gián đoạn"" nhằm giúp học sinh học tập trong môi trường giáo dục quốc tế tại Việt Nam.'}"
Thể Thao,"{'Kiểm tra IQ với năm câu đố toán học', 'Trong 20 giây, liệu bạn có tìm ra quy luật để điền số thích hợp vào dấu hỏi chấm trong mỗi câu đố?', 'Câu 1:>>Đáp án'}"
Thể Thao,"{'Trường quốc tế thu học phí dạy online thế nào', 'Yêu cầu trên được Sở Giáo dục và Đào tạo nêu trong hướng dẫn các khoản thu học phí năm học 2020-2021, khi học sinh trở lại sau thời gian nghỉ phòng dịch.Các cơ sở giáo dục ngoài công lập (trường quốc tế, trường tư thục) phải công khai mức thu khi dạy trực tuyến, các khoản chi phí phát sinh cần thiết, thời gian dạy, các nội dung truyền tải và tỷ lệ hoàn thành chương trình.', 'TP HCMCác trường ngoài công lập phải thoả thuận với phụ huynh về khoản thu trong thời gian nghỉ chống dịch, không tổ chức dạy trực tuyến thì không thu học phí.'}"
Pháp Luật,"{'Atletico hụt chiến thắng trước Real', ""*Bàn thắng: Suarez 15' - Benzema 88'.Phút 88, khi Atletico lùi sâu đội hình phòng ngự để bảo toàn tỷ số 1-0, Benzema đi bóng kỹ thuật giữa vòng vây của ba hậu vệ chủ nhà trước khi chọc khe cho Casemiro. Đối mặt Jan Oblak, tiền vệ người Brazil không dứt diểm mà nhả bóng lại để Benzema dứt điểm vào khung thành trống."", 'Chơi lấn lướt nhưng Atletico bị Real cầm hoà 1-1 bởi bàn thắng cuối trận của Karim Benzema ở vòng 26 La Liga.'}"
Pháp Luật,"{'Milan tiếp tục bám đuổi Inter', 'AC Milan kém đội đầu bảng ba điểm sau trận thắng Hellas Verona 2-0 ở vòng 26 Serie A, tối 7/3.', ""*Bàn thắng: Krunic 27', Dalot 50'.Hành quân đến sân Marcantonio Bentegodi với áp lực phải thắng sau khi bị Juventus đuổi sát, Milan gặp nhiều khó khăn vì Verona chủ động lùi sâu phòng ngự. Tuy nhiên, pha đá phạt thành bàn từ cự ly 23m của nhạc trưởng Rade Krunic giúp họ mở tỷ số.""}"
Pháp Luật,"{'Liverpool thua trận sân nhà thứ 6 liên tiếp', ""*Bàn thắng: Lemina 45'.Trước khi tiếp Fulham, Liverpool đã thua liền năm trận trên sân nhà. Tuy nhiên, thầy trò Jurgen Klopp có vẻ chưa muốn chấm dứt chuỗi trận tệ hại. Sau nửa đầu hiệp một chơi đôi công và ngang cơ, họ bị đối thủ đang nằm trong khu vực xuống hạng lấn lướt. Vị trí hậu vệ phải của Neco Williams liên tục bị khoét, khiến khung thành của Alisson Becker liên tục bị đặt trong thế báo động."", 'Sai lầm mất bóng cuối hiệp một của Salah khiến Liverpool thua Fulham 0-1 tối 7/3 và nguy cơ rơi xuống giữa bảng điểm.'}"
Pháp Luật,"{""Solskjaer: 'Chờ xem Man City hay Man Utd đứt mạch kỷ lục'"", '*Man City - Man Utd: 23h30 Chủ nhật 7/3, giờ Hà Nội.""Những gì các đội khác làm, chúng tôi không thể kiểm soát được. Man City đang ở khá xa chúng tôi, và trận đấu tới là cơ hội để Man Utd chứng minh thực lực trước đội bóng mạnh. Man City là đội duy nhất đứng phía trên, và chúng tôi sẽ cố gắng kiếm những điểm số tối đa và rút ngắn khoảng cách. Man City thắng 21 trận liên tiếp, nhưng Man Utd cũng đang có chuỗi 21 trận bất bại trên sân khách. một kỷ lục sẽ bị chặn lại sau trận cầu sắp tới, hãy chờ xem sao"", Solskjaer nói hôm 6/3 tại họp báo trước trận derby với Man City.', 'Mạch bất bại 21 trận trên sân khách là cơ sở để HLV Ole Gunnar Solskjaer tự tin khi Man Utd đấu derby Manchester hôm nay 7/3.'}"
Pháp Luật,"{""Fernandes: 'Nhiều người nói phạt đền không tính'"", 'Tiền vệ Bruno Fernandes đáp trả chỉ trích khi anh sút phạt đền nhiều hay không ghi dấu giày vào các bàn trước top 6.', '*Man City - Man Utd: 23h30 Chủ nhật 7/3, giờ Hà Nội.""Tôi không biết mọi người định nghĩ top 6 như nào"", Fernandes nói với Sky Sports. ""Nhưng nhìn vào top 6 trên bảng điểm hiện tại, tôi ghi bàn và kiến tạo vào lưới vài đội rồi. Tôi ghi bàn vào lưới Tottenham mùa này, nhưng nhiều người lại nói phạt đền không tính"".'}"
Pháp Luật,"{'Hôm qua, DeChambeau đấu vòng áp chót Arnold Palmer Invitational – sự kiện PGA Tour với quỹ thưởng 9,3 triệu USD ở Orlando. Anh xuất phát từ hố 1, ghi hai birdie và không bogey qua năm hố. Vào hố 6, anh được sự cổ vũ lẫn khiêu khích của đám đông.""Thả chó ra táp xem sao"", một khán giả gào lên. Thêm một anh hét: ""Cố lên thần gió, thổi chút hơi nào"". Đấu thủ Mỹ sinh năm 1993 đã đáp ứng bằng phát chuyên dụng - driver.', ""'Trùm phát xa' PGA Tour khoe tài ở Bay Hill"", 'Bryson Dechambeau thực hiện cam kết với bản thân và đáp ứng kỳ vọng của người hâm mộ bằng cú phát bóng vượt hồ nước lên green hố 6 par5, sân Bay Hill hôm 6/3.'}"
Pháp Luật,"{'Với 21 chiến thắng liên tiếp trên mọi đấu trường, Man City chỉ còn kém mạch thắng kỷ lục tính trên năm giải VĐQG hàng đầu châu Âu đúng hai trận nữa.', '*Man City - Man Utd: 23h30 Chủ nhật 7/3, giờ Hà Nội.Lần gần nhất Man City mất điểm là hôm 15/12/2020, khi họ để West Brom cầm hoà 1-1 ở vòng 13 Ngoại hạng Anh. Từ đó, đoàn quân của Guardiola thể hiện phong độ không thể ngăn cản khi liên tiếp đánh bại mọi đối thủ ở cả Ngoại hạng Anh, Cup Liên đoàn Anh, Cup FA lẫn Champions League.', 'Man City tiệm cận kỷ lục mạch thắng'}"
Pháp Luật,"{'Liverpool hiện chỉ đứng thứ bảy tại Ngoại hạng Anh, nhưng giải đấu từng chứng kiến ba nhà vô địch khác còn tệ hơn thầy trò Klopp lúc này.', '* Liverpool - Fulham: 21h Chủ nhật 7/3, giờ Hà Nội. Trận thua Chelsea 0-1 ở vòng 27 hôm 4/3 vừa qua là thất bại thứ năm liên tiếp của Liverpool trên sân nhà tại Ngoại hạng Anh. Đây là điều chưa từng xảy ra trong lịch sử 129 năm thành lập của CLB, và cũng chưa từng xảy ra với các đội bảo vệ ngôi vô địch ở sân chơi này. Tính xa hơn, Liverpool cũng bất khả chiến thắng trong bảy trận sân nhà gần nhất, vì bị West Brom và Man Utd cầm hoà ở hai trước đó.', 'Liverpool chưa phải là nhà vô địch tệ nhất'}"
Pháp Luật,"{'* Liverpool - Fulham: 21h Chủ nhật 7/3, giờ Hà Nội. ""Từ nhiều năm trước, tôi đã nói nếu một cầu thủ không muốn đến Liverpool, chỉ vì chúng tôi không được đá Champions League, thì tôi không muốn ký hợp đồng với cầu thủ đó. Và nếu một cầu thủ muốn rời Liverpool vì chúng tôi không được dự Champions League, tôi sẵn sàng để cậu ấy đi"", Klopp nói hôm 6/3 tại họp báo trước trận gặp Fulham.', ""Klopp: 'Ai chỉ muốn đá Champions League thì cứ rời Liverpool'"", 'Theo HLV Jurgen Klopp, các trụ cột sẽ không dứt áo ra đi nếu chẳng may Liverpool không được dự Champions League mùa tới.'}"
Pháp Luật,"{'Inter mông lung giữa khủng hoảng bóng đá Trung Quốc', 'Sau khi dừng đầu tư vào CLB Jiangsu vì khó khăn tài chính, tập đoàn Trung Quốc Suning có thể sẽ bán lại cả Inter Milan.', 'Covid-19 khiến ngành kinh doanh bất động sản của Suning gặp khó khăn. Giá cổ phiếu chỉ còn một nửa. Suning lên kế hoạch bán lại gần 25% tài sản cho Chính phủ Trung Quốc, và theo The Athetic (Anh), một trong những điều kiện mà Chính phủ Trung Quốc đặt ra là tập đoàn này sẽ dừng rót tiền vào bóng đá.Ra đời năm 1990, Suning đi lên từ một công ty bán linh kiện điều hòa không khí tại thị trường Trung Quốc. Dưới quyền nhà đồng sáng lập Trương Cận Đông, doanh nghiệp này nhanh chóng trở thành tập đoàn lớn đa lĩnh vực, từ truyền thông, bất động sản, thể thao đến công nghệ, biến Trương thành tỷ phú giàu nhất Trung Quốc.'}"
Pháp Luật,"{'Nữ dược sĩ đeo khẩu trang chạy giải quốc tế', 'Hôm 6/3, tại Torun, Balan, Porter là VĐV duy nhất đeo khẩu trang lúc thi đấu. Bà mẹ 33 tuổi chạy cự ly 60m rào, và vượt qua vòng bán kết với thời gian 8,04 giây trong phần thi mà tự cô đánh giá là kém cỏi.Porter thi đấu trong màu áo đội tuyển điền kinh trong nhà Anh quốc, nhưng là dược sĩ ở Michigan, Mỹ từ năm 2012, và là người làm việc ở tuyến đầu trong cuộc chiến chống Covid-19 ở địa phương này. Cô quen phải đeo khẩu trang liên tục hàng ngày, nên không xem đó là vấn đề quá lớn khi thi đấu.', 'Ba LanTiffany Porter có thể trở thành VĐV đầu tiên giành danh hiệu quốc tế khi đeo khẩu trang thi đấu tại giải vô địch điền kinh trong nhà châu Âu.'}"
Pháp Luật,"{'Theo ATP, khi bảng điểm cập nhật vào 15/3, Daniil Medvedev sẽ vượt Rafael Nadal để chiếm vị trí số hai thế giới. Medvedev là tay vợt đầu tiên ngoài nhóm ""Big 4"" leo lên số hai thế giới kể từ Lleyton Hewitt năm 2005.Rafael Nadal đang điều trị chấn thương lưng ở quê nhà Mallorca. Anh không có tên trong danh sách dự các giải ATP tuần tới. Trước đó, khi trả lời tạp chí Veja, chủ nhân 20 Grand Slam thừa nhận khó trở lại thi đấu trong tháng Ba. Nadal dính chấn thương lưng trong giai đoạn chuẩn bị cho Australia Mở rộng. Anh sau đó bị loại ở tứ kết Grand Slam đầu tiên trong năm.', 'Tay vợt Rafael Nadal sẽ mất vị trí số hai thế giới vào 15/3, sau khi chính thức vắng mặt ở các giải đấu ATP tuần tới.', 'Medvedev lấy vị trí số hai thế giới của Nadal'}"
